plotID,sampleID.x,uid.x,namedLocation.x,domainID.x,siteID.x,plotType.x,sampleCode.x,ligninSampleID.x,ligninSampleBarcode.x,collectDate.x,analysisDate.x,analyticalRepNumber.x,dryMass.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks.x,laboratoryName.x,testMethod.x,analyzedBy.x,reviewedBy.x,dataQF.x,publicationDate.x,release.x,uid.y,namedLocation.y,domainID.y,siteID.y,plotType.y,sampleCode.y,ligninSampleID.y,ligninSampleBarcode.y,collectDate.y,analysisDate.y,analyticalRepNumber.y,dryMass.y,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks.y,laboratoryName.y,testMethod.y,analyzedBy.y,reviewedBy.y,dataQF.y,publicationDate.y,release.y,uid,namedLocation,domainID,siteID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID.y,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
DSNY_010,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OLQdI51ZP6vYs=,720126db-8841-4885-844c-e8db56c83e85,DSNY_010.basePlot.cfc,D03,DSNY,distributed,A00000036298,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OLDXhFvEY5f3yLMiRKpeN+ew==,A00000036612,9/20/2018 20:44,2/10/2020,1,0.198,25,0.069,0.4,0.152,0.197,0.059,57,18.8,3.8,21.5,28.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,acfb8323-aa4f-4dee-8d78-80b8128c7588,DSNY_010.basePlot.cfc,D03,DSNY,distributed,A00000036298,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OLDXhFvEY5f3yLMiRKpeN+ew==,A00000036612,9/20/2018 20:44,12/3/2018,1,0.53,17.89,29.71,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,73c22c29-d5f3-4dde-a1a3-4a3a8f57d9eb,DSNY_010.basePlot.cfc,D03,DSNY,distributed,woodyWetlands,WGS84,28.11859,-81.435161,20.1,20,0.1,NEON.DOC.001024vE,9/20/2018 20:44,10/13/2018,NA,31,Woody individual,line launcher,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OLQdI51ZP6vYs=,A00000036298,NA,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OL9cM10Y4PYo6+qCkQ++rlRA==,B00000023272,NA,NA,NA,NA,NA,NA,NA,Y,193,NEON.PLA.D03.DSNY.00193,PIPA2,Pinus palustris Mill.,Disease damaged,NA,NA,11.6,NA,NA,NA,NA,NA,jmiller@battelleecology.org,mbenedict@battelleecology.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_010,k7LBIL3J5m7uV8O6z1pWND4RSUYS0NSCjG8y5V4dPCw=,0dec08c1-9f91-4887-9ae0-19eb61f645de,DSNY_010.basePlot.cfc,D03,DSNY,distributed,A00000036325,k7LBIL3J5m7uV8O6z1pWND4RSUYS0NSCZmOewPgEKyLHMt4qklCwfg==,A00000036616,9/18/2018 14:09,2/10/2020,1,0.2,25,0.053,0.189,1.51,0.421,0.118,136.8,29.6,2.7,31.1,31,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,505fb0ba-ef8d-44a8-ba16-ec1874a1632c,DSNY_010.basePlot.cfc,D03,DSNY,distributed,A00000036325,k7LBIL3J5m7uV8O6z1pWND4RSUYS0NSCZmOewPgEKyLHMt4qklCwfg==,A00000036616,9/18/2018 14:09,12/3/2018,1,0.512,21.57,25.71,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,73c22c29-d5f3-4dde-a1a3-4a3a8f57d9eb,DSNY_010.basePlot.cfc,D03,DSNY,distributed,woodyWetlands,WGS84,28.11859,-81.435161,20.1,20,0.1,NEON.DOC.001024vE,9/20/2018 20:44,10/13/2018,NA,31,Woody individual,line launcher,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OLQdI51ZP6vYs=,A00000036298,NA,k7LBIL3J5m4FoG93IKqaGkNhL9mAJ1OL9cM10Y4PYo6+qCkQ++rlRA==,B00000023272,NA,NA,NA,NA,NA,NA,NA,Y,193,NEON.PLA.D03.DSNY.00193,PIPA2,Pinus palustris Mill.,Disease damaged,NA,NA,11.6,NA,NA,NA,NA,NA,jmiller@battelleecology.org,mbenedict@battelleecology.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_041,k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sGAfN06CfXT4=,7fb39020-b3e1-4e54-aadc-87183f443491,DSNY_041.basePlot.cfc,D03,DSNY,tower,A00000036323,k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sgdPRZnXy0VQ=,A00000036550,10/2/2018 12:48,2/10/2020,1,0.2,25,0.153,0.689,0.334,0.443,0.11,139.4,43.3,5,10.2,42.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T233448Z,RELEASE-2022,f3631c94-ca37-489f-9c93-08ff82c283bf,DSNY_041.basePlot.cfc,D03,DSNY,tower,A00000036323,k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sgdPRZnXy0VQ=,A00000036550,10/2/2018 12:48,12/3/2018,1,0.497,9.87,35.67,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T233448Z,RELEASE-2022,53cdf3a5-318f-4d0a-99b5-b33faacd21af,DSNY_041.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.125082,-81.432746,20.1,20.5,0.1,NEON.DOC.001024vE,10/2/2018 12:48,10/13/2018,NA,31,Herbaceous clip strip,clippers,k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sGAfN06CfXT4=,A00000036323,NA,k7LBIL3J5m4vbckmEdeA5OEO3EL/kw1sp8n6/2DxgxI=,B00000023298,NA,198,DSNY_041_198,2,0.1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jlewis@battelleecology.org,jbrown1@battelleecology.org,NA,NA,20211221T233448Z,RELEASE-2022
DSNY_042,k7LBIL3J5m56eoH6wCHMkVkEhr/AUzhcj4QrdVEI+gA=,edf9f71f-e4f7-49d4-8eab-82b0a0bfe082,DSNY_042.basePlot.cfc,D03,DSNY,tower,NA,k7LBIL3J5m56eoH6wCHMkVkEhr/AUzhclLX9rdY1maU=,A00000036624,9/18/2018 16:10,2/10/2020,1,0.199,25,0.077,0.562,0.301,0.204,0.191,46.9,249.1,4.1,8.4,37.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,37bc404a-bf9a-4c2a-ac14-8dd2b98cff1d,DSNY_042.basePlot.cfc,D03,DSNY,tower,NA,k7LBIL3J5m56eoH6wCHMkVkEhr/AUzhclLX9rdY1maU=,A00000036624,9/18/2018 16:10,12/3/2018,1,0.492,8.77,35.61,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,d4e7231c-933b-47ff-8fc8-00e805fd770b,DSNY_042.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.122132,-81.433949,20.1,19.8,0.1,NEON.DOC.001024vE,9/18/2018 15:19,10/13/2018,NA,31,Woody individual,clippers,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSoIeyqWL+lAo=,A00000036322,NA,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSXN0rsWrJzBFJWjzPlW/L4Q==,B00000023299,NA,NA,NA,NA,NA,NA,NA,N,00824Z,NEON.PLA.D03.DSNY.00824Z,SERE2,Serenoa repens (W. Bartram) Small,OK,NA,NA,0.2,NA,NA,NA,NA,NA,mkerstein@neoninc.org,dbyerley@field-ops.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_042,k7LBIL3J5m5CD8QVqcog/vqo7/BfI1YiRfrVmRwFgLw=,1ec2d39e-049a-4542-948d-bca34876b040,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036321,k7LBIL3J5m5CD8QVqcog/vqo7/BfI1YiTD50VuLVXYY=,A00000036630,9/18/2018 15:36,2/10/2020,1,0.202,25,0.065,0.215,0.532,0.317,0.083,73.7,29.4,4.2,25.8,29.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,6ba7a11e-ac75-4925-961c-c2c4dd18d159,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036321,k7LBIL3J5m5CD8QVqcog/vqo7/BfI1YiTD50VuLVXYY=,A00000036630,9/18/2018 15:36,12/3/2018,1,0.505,13.49,14.24,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,d4e7231c-933b-47ff-8fc8-00e805fd770b,DSNY_042.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.122132,-81.433949,20.1,19.8,0.1,NEON.DOC.001024vE,9/18/2018 15:19,10/13/2018,NA,31,Woody individual,clippers,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSoIeyqWL+lAo=,A00000036322,NA,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSXN0rsWrJzBFJWjzPlW/L4Q==,B00000023299,NA,NA,NA,NA,NA,NA,NA,N,00824Z,NEON.PLA.D03.DSNY.00824Z,SERE2,Serenoa repens (W. Bartram) Small,OK,NA,NA,0.2,NA,NA,NA,NA,NA,mkerstein@neoninc.org,dbyerley@field-ops.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_042,k7LBIL3J5m5TYFuuQ6tyYVy3SUyoI5I2nBAKMFYJbuo=,0e79caba-926a-4462-9cd6-e6e7713ec303,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036320,k7LBIL3J5m5TYFuuQ6tyYVy3SUyoI5I2b3yv0E/w6gSk96Zx78PM5g==,A00000036628,9/18/2018 15:49,2/10/2020,1,0.196,25,0.075,0.354,0.745,0.234,0.139,68,61.1,4.9,29.9,20.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,6d8b9dc6-5506-41bc-915a-45e4de45e30c,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036320,k7LBIL3J5m5TYFuuQ6tyYVy3SUyoI5I2b3yv0E/w6gSk96Zx78PM5g==,A00000036628,9/18/2018 15:49,12/3/2018,1,0.532,38.54,21.39,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,d4e7231c-933b-47ff-8fc8-00e805fd770b,DSNY_042.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.122132,-81.433949,20.1,19.8,0.1,NEON.DOC.001024vE,9/18/2018 15:19,10/13/2018,NA,31,Woody individual,clippers,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSoIeyqWL+lAo=,A00000036322,NA,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSXN0rsWrJzBFJWjzPlW/L4Q==,B00000023299,NA,NA,NA,NA,NA,NA,NA,N,00824Z,NEON.PLA.D03.DSNY.00824Z,SERE2,Serenoa repens (W. Bartram) Small,OK,NA,NA,0.2,NA,NA,NA,NA,NA,mkerstein@neoninc.org,dbyerley@field-ops.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_042,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSoIeyqWL+lAo=,064b58d2-329a-40a0-9d1e-34e5c77fd15a,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036322,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSFlisTOxp2+aRLXkxDRtYAQ==,A00000036626,9/18/2018 15:19,2/10/2020,1,0.204,25,0.12,0.506,0.125,0.198,0.102,41,19.6,8.7,15.1,13.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211222T025511Z,RELEASE-2022,e736ed29-ba2c-407d-b0bf-3172e7f45c80,DSNY_042.basePlot.cfc,D03,DSNY,tower,A00000036322,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSFlisTOxp2+aRLXkxDRtYAQ==,A00000036626,9/18/2018 15:19,12/3/2018,1,0.505,16.77,39.06,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211222T025511Z,RELEASE-2022,d4e7231c-933b-47ff-8fc8-00e805fd770b,DSNY_042.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.122132,-81.433949,20.1,19.8,0.1,NEON.DOC.001024vE,9/18/2018 15:19,10/13/2018,NA,31,Woody individual,clippers,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSoIeyqWL+lAo=,A00000036322,NA,k7LBIL3J5m5zyWVT4RSBbUBJhL31p8JSXN0rsWrJzBFJWjzPlW/L4Q==,B00000023299,NA,NA,NA,NA,NA,NA,NA,N,00824Z,NEON.PLA.D03.DSNY.00824Z,SERE2,Serenoa repens (W. Bartram) Small,OK,NA,NA,0.2,NA,NA,NA,NA,NA,mkerstein@neoninc.org,dbyerley@field-ops.org,NA,NA,20211222T025511Z,RELEASE-2022
DSNY_043,k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VLxu4LJn9i7Q=,427c9faf-128f-432f-a624-3144dac33d4a,DSNY_043.basePlot.cfc,D03,DSNY,tower,A00000036318,k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VWjqzY1BQxyo=,A00000036620,10/2/2018 14:42,2/10/2020,1,0.203,25,0.168,0.462,0.454,0.249,0.214,95.7,42.6,7.2,13.3,28.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T233448Z,RELEASE-2022,44ee59b4-314f-4417-bb02-f07f0a3cf635,DSNY_043.basePlot.cfc,D03,DSNY,tower,A00000036318,k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VWjqzY1BQxyo=,A00000036620,10/2/2018 14:42,12/3/2018,1,0.497,7.57,34.58,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T233448Z,RELEASE-2022,7188551a-1e5c-4bfc-ac57-152597ec782c,DSNY_043.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.1232,-81.43487,20.1,20.3,0.11,NEON.DOC.001024vE,10/2/2018 14:42,10/13/2018,NA,31,Herbaceous clip strip,clippers,k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VLxu4LJn9i7Q=,A00000036318,NA,k7LBIL3J5m5yk+FwtQ9Y85bHA2Wymw5VjtcrnqJWKiw=,B00000023295,NA,6,DSNY_043_006,2,0.1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbyerley@field-ops.org,jmiller@battelleecology.org,NA,NA,20211221T233448Z,RELEASE-2022
DSNY_044,k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G8GzF+wYH/eD0=,40609473-7ca1-4334-89c8-ffec7078778b,DSNY_044.basePlot.cfc,D03,DSNY,tower,A00000036317,k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G82NEI5hnSvog=,A00000036622,10/2/2018 13:07,2/10/2020,1,0.203,25,0.083,0.275,0.109,0.156,0.097,68.6,34.6,4,2.5,12.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T233448Z,RELEASE-2022,55b5e5e5-ca20-4d7f-8d0b-62a5fe8b2a3a,DSNY_044.basePlot.cfc,D03,DSNY,tower,A00000036317,k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G82NEI5hnSvog=,A00000036622,10/2/2018 13:07,12/3/2018,1,0.524,11.07,38.08,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20211221T233448Z,RELEASE-2022,9b6c3646-151a-4043-ac80-21d4fd8c57bc,DSNY_044.basePlot.cfc,D03,DSNY,tower,pastureHay,WGS84,28.126189,-81.433661,20.1,20.3,0.1,NEON.DOC.001024vE,10/2/2018 13:07,10/13/2018,NA,31,Herbaceous clip strip,clippers,k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G8GzF+wYH/eD0=,A00000036317,NA,k7LBIL3J5m4wMlQ0pHZIwzU5ujd7q1G82IjjhFN3LLk=,B00000023294,NA,136,DSNY_044_136,2,0.1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbyerley@field-ops.org,jmiller@battelleecology.org,NA,NA,20211221T233448Z,RELEASE-2022
GRSM_001,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,e721e3ae-a2ee-4178-9d38-a4f67f9b2b9c,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215422,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDG7mIUx5R+XmauAtIJR8yHA==,A00000215998,6/2/2021 11:32,10/13/2021,1,0.197,25,0.185,0.991,0.886,0.371,0.16,666.8,25.2,7.6,14.7,40.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,e7d8df39-7ab0-4e37-81fa-c668dc92d178,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215422,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDG7mIUx5R+XmauAtIJR8yHA==,A00000215998,6/2/2021 11:32,11/10/2021,1,0.498,15.29,14.87,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,89f28f5d-5675-41fd-bdf7-57253c4a5be6,GRSM_001.basePlot.cfc,D07,GRSM,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,6/2/2021 11:32,6/18/2021,OK,31,Woody individual,line launcher,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,OK,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDGNbwGopo7E4XTdqR09QWdQ==,B00000059593,OK,NA,NA,NA,NA,NA,NA,Y,2468,NEON.PLA.D07.GRSM.02468,LIST2,Liquidambar styraciflua L.,OK,Partially shaded,sunlit gap,28.2,31.3,NA,GRSM.02468.2021,medium,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20220425T153413Z,PROVISIONAL
GRSM_001,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,19353649-66ed-47ac-8c33-a2c3cf45827e,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215431,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuElK0UrJZcwo=,A00000216003,6/2/2021 13:52,10/13/2021,1,0.203,25,0.187,1.458,1.262,0.28,0.181,320.3,31,10.3,16.1,17.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,7d0480cb-e7a8-4547-8094-6ca586cb307f,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215431,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuElK0UrJZcwo=,A00000216003,6/2/2021 13:52,11/10/2021,1,0.486,14.33,14.13,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,89f28f5d-5675-41fd-bdf7-57253c4a5be6,GRSM_001.basePlot.cfc,D07,GRSM,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,6/2/2021 11:32,6/18/2021,OK,31,Woody individual,line launcher,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,OK,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDGNbwGopo7E4XTdqR09QWdQ==,B00000059593,OK,NA,NA,NA,NA,NA,NA,Y,2468,NEON.PLA.D07.GRSM.02468,LIST2,Liquidambar styraciflua L.,OK,Partially shaded,sunlit gap,28.2,31.3,NA,GRSM.02468.2021,medium,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20220425T153413Z,PROVISIONAL
GRSM_001,njZEDkTA4mjZGSPmEY3U4r56QTRz50sl+NE/grsCEPQ=,b536c433-ec6f-43ef-bdc8-1faf1dd77921,GRSM_001.basePlot.cfc,D07,GRSM,distributed,NA,njZEDkTA4mjZGSPmEY3U4r56QTRz50slcm8C9qdCNGA=,NA,6/6/2016 20:45,9/8/2016,1,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not enough sample for analysis,University of Wisconsin Soil and Forage Analysis Lab,"UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS",QbsIz6m/JNpl2O9/7aT0KQ==,hiDaz5AD8ZBZaG4ybvdmAw==,NA,20211221T221947Z,RELEASE-2022,745153ac-0813-4fe2-92fb-a374a22faad1,GRSM_001.basePlot.cfc,D07,GRSM,distributed,NA,njZEDkTA4mjZGSPmEY3U4r56QTRz50slcm8C9qdCNGA=,NA,6/6/2016 20:45,9/8/2016,1,0.142,11.27,16.2,OK,NA,NA,University of Wisconsin Soil and Forage Analysis Lab,UWSFAL Acid Detergent Lignin Procedure (ADL),QbsIz6m/JNpl2O9/7aT0KQ==,hiDaz5AD8ZBZaG4ybvdmAw==,NA,20211221T221947Z,RELEASE-2022,89f28f5d-5675-41fd-bdf7-57253c4a5be6,GRSM_001.basePlot.cfc,D07,GRSM,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,6/2/2021 11:32,6/18/2021,OK,31,Woody individual,line launcher,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,OK,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDGNbwGopo7E4XTdqR09QWdQ==,B00000059593,OK,NA,NA,NA,NA,NA,NA,Y,2468,NEON.PLA.D07.GRSM.02468,LIST2,Liquidambar styraciflua L.,OK,Partially shaded,sunlit gap,28.2,31.3,NA,GRSM.02468.2021,medium,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20220425T153413Z,PROVISIONAL
GRSM_001,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,a5ab091c-8ae0-4c08-bec2-9784f322969b,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215430,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOvVHKsV4IdOw=,A00000215991,6/2/2021 14:40,10/13/2021,1,0.203,25,0.164,1.033,0.677,0.247,0.143,867.3,41.3,7.6,23.3,121.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,647c660e-7be1-4a9f-824d-a499cb6e1997,GRSM_001.basePlot.cfc,D07,GRSM,distributed,A00000215430,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOvVHKsV4IdOw=,A00000215991,6/2/2021 14:40,11/10/2021,1,0.487,19.93,11.54,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20220425T153413Z,PROVISIONAL,89f28f5d-5675-41fd-bdf7-57253c4a5be6,GRSM_001.basePlot.cfc,D07,GRSM,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,6/2/2021 11:32,6/18/2021,OK,31,Woody individual,line launcher,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,OK,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDGNbwGopo7E4XTdqR09QWdQ==,B00000059593,OK,NA,NA,NA,NA,NA,NA,Y,2468,NEON.PLA.D07.GRSM.02468,LIST2,Liquidambar styraciflua L.,OK,Partially shaded,sunlit gap,28.2,31.3,NA,GRSM.02468.2021,medium,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20220425T153413Z,PROVISIONAL
